,MLII,V2,symbol
1101,-0.38,-0.23,
1102,-0.37,-0.225,
1103,-0.37,-0.225,
1104,-0.355,-0.235,
1105,-0.355,-0.23,
1106,-0.34,-0.245,
1107,-0.345,-0.24,
1108,-0.33,-0.235,
1109,-0.3,-0.215,
1110,-0.295,-0.225,
1111,-0.29,-0.23,
1112,-0.3,-0.235,
1113,-0.3,-0.245,
1114,-0.29,-0.215,
1115,-0.285,-0.215,
1116,-0.27,-0.215,
1117,-0.255,-0.215,
1118,-0.26,-0.225,
1119,-0.27,-0.235,
1120,-0.275,-0.22,
1121,-0.25,-0.215,
1122,-0.235,-0.23,
1123,-0.235,-0.235,
1124,-0.25,-0.24,
1125,-0.265,-0.24,
1126,-0.28,-0.245,
1127,-0.28,-0.24,
1128,-0.29,-0.255,
1129,-0.31,-0.285,
1130,-0.315,-0.285,
1131,-0.315,-0.29,
1132,-0.3,-0.275,
1133,-0.285,-0.255,
1134,-0.28,-0.235,
1135,-0.305,-0.23,
1136,-0.315,-0.225,
1137,-0.34,-0.225,
1138,-0.35,-0.225,
1139,-0.345,-0.22,
1140,-0.355,-0.235,
1141,-0.38,-0.25,
1142,-0.395,-0.255,
1143,-0.4,-0.24,
1144,-0.385,-0.24,
1145,-0.395,-0.245,
1146,-0.4,-0.25,
1147,-0.405,-0.265,
1148,-0.42,-0.265,
1149,-0.435,-0.27,
1150,-0.415,-0.255,
1151,-0.42,-0.25,
1152,-0.425,-0.25,
1153,-0.425,-0.26,
1154,-0.43,-0.26,
1155,-0.43,-0.265,
1156,-0.43,-0.25,
1157,-0.43,-0.245,
1158,-0.415,-0.245,
1159,-0.425,-0.255,
1160,-0.435,-0.255,
1161,-0.435,-0.26,
1162,-0.425,-0.245,
1163,-0.42,-0.235,
1164,-0.425,-0.25,
1165,-0.42,-0.25,
1166,-0.435,-0.25,
1167,-0.465,-0.245,
1168,-0.505,-0.25,
1169,-0.555,-0.245,
1170,-0.585,-0.275,
1171,-0.555,-0.26,
1172,-0.495,-0.24,
1173,-0.41,-0.19,
1174,-0.23,-0.125,
1175,0.075,-0.015,
1176,0.485,0.15,
1177,0.9,0.37,
1178,1.27,0.6,
1179,1.565,0.85,
1180,1.77,1.06,N
1181,1.82,1.18,
1182,1.655,1.145,
1183,1.245,0.93,
1184,0.66,0.525,
1185,0.085,0.045,
1186,-0.335,-0.355,
1187,-0.54,-0.565,
1188,-0.56,-0.61,
1189,-0.515,-0.555,
1190,-0.425,-0.465,
1191,-0.35,-0.33,
1192,-0.325,-0.225,
1193,-0.33,-0.175,
1194,-0.365,-0.175,
1195,-0.39,-0.19,
1196,-0.4,-0.225,
1197,-0.395,-0.235,
1198,-0.41,-0.21,
1199,-0.42,-0.2,
1200,-0.435,-0.22,
1201,-0.44,-0.23,
1202,-0.45,-0.24,
1203,-0.455,-0.25,
1204,-0.46,-0.24,
1205,-0.455,-0.23,
1206,-0.45,-0.23,
1207,-0.46,-0.24,
1208,-0.48,-0.245,
1209,-0.48,-0.235,
1210,-0.465,-0.22,
1211,-0.465,-0.21,
1212,-0.46,-0.215,
1213,-0.465,-0.22,
1214,-0.465,-0.225,
1215,-0.47,-0.225,
1216,-0.465,-0.215,
1217,-0.47,-0.215,
1218,-0.47,-0.22,
1219,-0.47,-0.22,
1220,-0.47,-0.215,
1221,-0.48,-0.215,
1222,-0.47,-0.2,
1223,-0.45,-0.185,
1224,-0.45,-0.2,
1225,-0.455,-0.2,
1226,-0.455,-0.22,
1227,-0.455,-0.205,
1228,-0.46,-0.2,
1229,-0.445,-0.185,
1230,-0.43,-0.195,
1231,-0.435,-0.195,
1232,-0.425,-0.19,
1233,-0.43,-0.195,
1234,-0.425,-0.18,
1235,-0.405,-0.165,
1236,-0.4,-0.17,
1237,-0.385,-0.165,
1238,-0.385,-0.175,
1239,-0.375,-0.16,
1240,-0.375,-0.15,
1241,-0.365,-0.155,
1242,-0.34,-0.135,
1243,-0.335,-0.135,
1244,-0.325,-0.135,
1245,-0.315,-0.125,
1246,-0.29,-0.105,
1247,-0.265,-0.08,
1248,-0.245,-0.07,
1249,-0.22,-0.08,
1250,-0.215,-0.07,
1251,-0.21,-0.06,
1252,-0.185,-0.04,
1253,-0.155,-0.025,
1254,-0.13,-0.015,
1255,-0.11,-0.015,
1256,-0.09,-0.005,
1257,-0.09,0.01,
1258,-0.06,0.025,
1259,-0.025,0.055,
1260,-0.01,0.055,
1261,-0.005,0.065,
1262,0.015,0.08,
1263,0.01,0.08,
1264,0.045,0.105,
1265,0.075,0.115,
1266,0.08,0.115,
1267,0.1,0.13,
1268,0.085,0.105,
1269,0.095,0.12,
1270,0.11,0.13,
1271,0.125,0.155,
1272,0.12,0.15,
1273,0.135,0.145,
1274,0.12,0.12,
1275,0.095,0.125,
1276,0.095,0.125,
1277,0.105,0.13,
1278,0.1,0.125,
1279,0.085,0.115,
1280,0.055,0.09,
1281,0.015,0.08,
1282,0.01,0.075,
1283,-0.005,0.06,
1284,-0.02,0.045,
1285,-0.055,0.025,
1286,-0.075,0.015,
1287,-0.115,-0.01,
1288,-0.125,-0.005,
1289,-0.14,-0.03,
1290,-0.155,-0.045,
1291,-0.18,-0.065,
1292,-0.21,-0.095,
1293,-0.235,-0.105,
1294,-0.235,-0.11,
1295,-0.25,-0.125,
1296,-0.25,-0.125,
1297,-0.27,-0.16,
1298,-0.28,-0.17,
1299,-0.29,-0.18,
1300,-0.315,-0.175,
1301,-0.3,-0.165,
1302,-0.305,-0.17,
1303,-0.305,-0.19,
1304,-0.315,-0.21,
1305,-0.33,-0.215,
1306,-0.33,-0.195,
1307,-0.32,-0.2,
1308,-0.325,-0.205,
1309,-0.315,-0.205,
1310,-0.335,-0.225,
1311,-0.345,-0.215,
1312,-0.33,-0.21,
1313,-0.32,-0.205,
1314,-0.315,-0.205,
1315,-0.325,-0.215,
1316,-0.33,-0.23,
1317,-0.34,-0.225,
1318,-0.32,-0.21,
1319,-0.315,-0.21,
1320,-0.305,-0.205,
1321,-0.31,-0.215,
1322,-0.315,-0.215,
1323,-0.32,-0.215,
1324,-0.3,-0.205,
1325,-0.295,-0.2,
1326,-0.29,-0.195,
1327,-0.3,-0.195,
1328,-0.31,-0.2,
1329,-0.31,-0.2,
1330,-0.3,-0.18,
1331,-0.29,-0.18,
1332,-0.29,-0.17,
1333,-0.285,-0.185,
1334,-0.29,-0.185,
1335,-0.295,-0.18,
1336,-0.285,-0.18,
1337,-0.27,-0.16,
1338,-0.275,-0.165,
1339,-0.275,-0.165,
1340,-0.28,-0.18,
1341,-0.29,-0.175,
1342,-0.29,-0.17,
1343,-0.28,-0.155,
1344,-0.28,-0.165,
1345,-0.27,-0.16,
1346,-0.28,-0.185,
1347,-0.295,-0.185,
1348,-0.29,-0.175,
1349,-0.27,-0.17,
1350,-0.285,-0.165,
1351,-0.285,-0.185,
1352,-0.29,-0.205,
1353,-0.3,-0.195,
1354,-0.285,-0.185,
1355,-0.29,-0.17,
1356,-0.295,-0.175,
1357,-0.305,-0.19,
1358,-0.305,-0.195,
1359,-0.315,-0.2,
1360,-0.3,-0.185,
1361,-0.3,-0.205,
1362,-0.3,-0.19,
1363,-0.31,-0.205,
1364,-0.315,-0.215,
1365,-0.335,-0.22,
1366,-0.32,-0.22,
1367,-0.31,-0.2,
1368,-0.315,-0.215,
1369,-0.325,-0.23,
1370,-0.325,-0.23,
1371,-0.34,-0.23,
1372,-0.335,-0.23,
1373,-0.335,-0.23,
1374,-0.33,-0.23,
1375,-0.34,-0.25,
1376,-0.345,-0.255,
1377,-0.35,-0.25,
1378,-0.345,-0.235,
1379,-0.335,-0.225,
1380,-0.335,-0.245,
1381,-0.345,-0.25,
1382,-0.375,-0.26,
1383,-0.37,-0.26,
1384,-0.36,-0.26,
1385,-0.345,-0.245,
1386,-0.35,-0.25,
1387,-0.355,-0.265,
1388,-0.365,-0.275,
1389,-0.38,-0.27,
1390,-0.37,-0.25,
1391,-0.365,-0.25,
1392,-0.36,-0.25,
1393,-0.37,-0.255,
1394,-0.37,-0.26,
1395,-0.375,-0.26,
1396,-0.37,-0.26,
1397,-0.37,-0.245,
1398,-0.365,-0.245,
1399,-0.37,-0.26,
1400,-0.38,-0.27,
1401,-0.38,-0.255,
1402,-0.375,-0.26,
1403,-0.365,-0.24,
1404,-0.36,-0.255,
1405,-0.365,-0.26,
1406,-0.355,-0.28,
1407,-0.355,-0.27,
1408,-0.355,-0.25,
1409,-0.335,-0.245,
1410,-0.31,-0.24,
1411,-0.31,-0.255,
1412,-0.3,-0.255,
1413,-0.295,-0.26,
1414,-0.295,-0.245,
1415,-0.28,-0.225,
1416,-0.275,-0.23,
1417,-0.27,-0.24,
1418,-0.27,-0.245,
1419,-0.265,-0.245,
1420,-0.26,-0.23,
1421,-0.255,-0.24,
1422,-0.255,-0.25,
1423,-0.245,-0.24,
1424,-0.24,-0.25,
1425,-0.255,-0.25,
1426,-0.245,-0.235,
1427,-0.25,-0.23,
1428,-0.26,-0.255,
1429,-0.275,-0.25,
1430,-0.29,-0.275,
1431,-0.31,-0.28,
1432,-0.32,-0.285,
1433,-0.305,-0.275,
1434,-0.29,-0.285,
1435,-0.285,-0.295,
1436,-0.29,-0.285,
1437,-0.305,-0.25,
1438,-0.31,-0.225,
1439,-0.325,-0.215,
1440,-0.335,-0.23,
1441,-0.335,-0.23,
1442,-0.36,-0.24,
1443,-0.38,-0.25,
1444,-0.385,-0.245,
1445,-0.38,-0.255,
1446,-0.39,-0.255,
1447,-0.405,-0.26,
1448,-0.42,-0.275,
1449,-0.43,-0.275,
1450,-0.425,-0.275,
1451,-0.42,-0.26,
1452,-0.43,-0.28,
1453,-0.425,-0.28,
1454,-0.44,-0.29,
1455,-0.435,-0.275,
1456,-0.425,-0.265,
1457,-0.43,-0.265,
1458,-0.425,-0.255,
1459,-0.425,-0.265,
1460,-0.43,-0.28,
1461,-0.44,-0.275,
1462,-0.445,-0.27,
1463,-0.42,-0.255,
1464,-0.415,-0.26,
1465,-0.425,-0.26,
1466,-0.425,-0.26,
1467,-0.445,-0.265,
1468,-0.45,-0.255,
1469,-0.48,-0.255,
1470,-0.53,-0.27,
1471,-0.58,-0.3,
1472,-0.59,-0.31,
1473,-0.565,-0.295,
1474,-0.48,-0.255,
1475,-0.36,-0.2,
1476,-0.15,-0.145,
1477,0.18,-0.04,
1478,0.59,0.15,
1479,0.985,0.395,
1480,1.37,0.665,
1481,1.665,0.925,
1482,1.82,1.16,N
1483,1.825,1.275,
1484,1.655,1.245,
1485,1.215,1.005,
1486,0.64,0.605,
1487,0.09,0.12,
1488,-0.28,-0.31,
1489,-0.48,-0.585,
1490,-0.53,-0.665,
1491,-0.505,-0.605,
1492,-0.425,-0.5,
1493,-0.345,-0.37,
1494,-0.295,-0.275,
1495,-0.315,-0.21,
1496,-0.37,-0.2,
1497,-0.4,-0.21,
1498,-0.39,-0.22,
1499,-0.385,-0.22,
1500,-0.385,-0.22,
1501,-0.41,-0.24,
1502,-0.43,-0.24,
1503,-0.445,-0.25,
1504,-0.445,-0.25,
1505,-0.435,-0.25,
1506,-0.435,-0.23,
1507,-0.455,-0.255,
1508,-0.465,-0.26,
1509,-0.47,-0.255,
1510,-0.465,-0.25,
1511,-0.455,-0.235,
1512,-0.455,-0.24,
1513,-0.455,-0.24,
1514,-0.465,-0.245,
1515,-0.48,-0.25,
1516,-0.475,-0.23,
1517,-0.465,-0.22,
1518,-0.465,-0.225,
1519,-0.465,-0.245,
1520,-0.46,-0.255,
1521,-0.475,-0.24,
1522,-0.47,-0.225,
1523,-0.465,-0.21,
1524,-0.45,-0.23,
1525,-0.45,-0.215,
1526,-0.46,-0.235,
1527,-0.47,-0.225,
1528,-0.455,-0.23,
1529,-0.445,-0.21,
1530,-0.44,-0.215,
1531,-0.435,-0.21,
1532,-0.435,-0.215,
1533,-0.44,-0.215,
1534,-0.445,-0.2,
1535,-0.43,-0.19,
1536,-0.41,-0.195,
1537,-0.41,-0.2,
1538,-0.41,-0.19,
1539,-0.405,-0.19,
1540,-0.4,-0.185,
1541,-0.38,-0.155,
1542,-0.365,-0.165,
1543,-0.36,-0.165,
1544,-0.355,-0.17,
1545,-0.345,-0.155,
1546,-0.33,-0.145,
1547,-0.305,-0.13,
1548,-0.3,-0.11,
1549,-0.285,-0.115,
1550,-0.27,-0.11,
1551,-0.26,-0.1,
1552,-0.23,-0.075,
1553,-0.22,-0.065,
1554,-0.2,-0.045,
1555,-0.185,-0.05,
1556,-0.16,-0.035,
1557,-0.15,-0.03,
1558,-0.12,-0.025,
1559,-0.095,0.0,
1560,-0.075,0.025,
1561,-0.05,0.025,
1562,-0.035,0.035,
1563,-0.035,0.055,
1564,-0.005,0.07,
1565,0.025,0.085,
1566,0.035,0.095,
1567,0.05,0.085,
1568,0.045,0.095,
1569,0.06,0.105,
1570,0.07,0.105,
1571,0.09,0.135,
1572,0.105,0.135,
1573,0.115,0.14,
1574,0.12,0.13,
1575,0.11,0.135,
1576,0.12,0.15,
1577,0.12,0.155,
1578,0.13,0.155,
1579,0.13,0.135,
1580,0.105,0.14,
1581,0.085,0.13,
1582,0.09,0.145,
1583,0.08,0.12,
1584,0.06,0.115,
1585,0.035,0.095,
1586,-0.005,0.075,
1587,-0.025,0.07,
1588,-0.025,0.06,
1589,-0.045,0.035,
1590,-0.065,0.025,
1591,-0.105,-0.01,
1592,-0.145,-0.03,
1593,-0.165,-0.05,
1594,-0.18,-0.055,
1595,-0.195,-0.07,
1596,-0.22,-0.085,
1597,-0.24,-0.105,
1598,-0.25,-0.13,
1599,-0.27,-0.14,
1600,-0.28,-0.145,
1601,-0.28,-0.155,
1602,-0.275,-0.16,
1603,-0.285,-0.17,
1604,-0.305,-0.185,
1605,-0.32,-0.195,
1606,-0.32,-0.185,
1607,-0.31,-0.195,
1608,-0.315,-0.205,
1609,-0.31,-0.215,
1610,-0.325,-0.225,
1611,-0.35,-0.235,
1612,-0.35,-0.22,
1613,-0.33,-0.21,
1614,-0.325,-0.205,
1615,-0.325,-0.21,
1616,-0.34,-0.225,
1617,-0.345,-0.235,
1618,-0.33,-0.225,
1619,-0.33,-0.215,
1620,-0.33,-0.2,
1621,-0.32,-0.225,
1622,-0.34,-0.23,
1623,-0.34,-0.22,
1624,-0.325,-0.22,
1625,-0.305,-0.215,
1626,-0.315,-0.21,
1627,-0.305,-0.215,
1628,-0.31,-0.22,
1629,-0.315,-0.21,
1630,-0.305,-0.21,
1631,-0.3,-0.19,
1632,-0.295,-0.195,
1633,-0.3,-0.19,
1634,-0.3,-0.195,
1635,-0.31,-0.205,
1636,-0.3,-0.19,
1637,-0.29,-0.18,
1638,-0.275,-0.175,
1639,-0.285,-0.18,
1640,-0.295,-0.19,
1641,-0.3,-0.18,
1642,-0.295,-0.18,
1643,-0.27,-0.16,
1644,-0.275,-0.17,
1645,-0.275,-0.18,
1646,-0.295,-0.185,
1647,-0.295,-0.195,
1648,-0.29,-0.18,
1649,-0.275,-0.19,
1650,-0.285,-0.18,
1651,-0.27,-0.185,
1652,-0.29,-0.2,
1653,-0.29,-0.2,
1654,-0.285,-0.195,
1655,-0.275,-0.19,
1656,-0.27,-0.195,
1657,-0.285,-0.195,
1658,-0.29,-0.215,
1659,-0.305,-0.2,
1660,-0.295,-0.2,
1661,-0.295,-0.195,
1662,-0.29,-0.19,
1663,-0.29,-0.2,
1664,-0.305,-0.22,
1665,-0.31,-0.23,
1666,-0.31,-0.215,
1667,-0.3,-0.205,
1668,-0.315,-0.21,
1669,-0.31,-0.215,
1670,-0.32,-0.225,
1671,-0.33,-0.225,
1672,-0.32,-0.22,
1673,-0.33,-0.2,
1674,-0.31,-0.215,
1675,-0.325,-0.22,
1676,-0.335,-0.225,
1677,-0.345,-0.24,
1678,-0.335,-0.24,
1679,-0.34,-0.22,
1680,-0.33,-0.22,
1681,-0.34,-0.245,
1682,-0.35,-0.24,
1683,-0.355,-0.245,
1684,-0.355,-0.24,
1685,-0.335,-0.23,
1686,-0.335,-0.24,
1687,-0.345,-0.255,
1688,-0.35,-0.26,
1689,-0.365,-0.26,
1690,-0.365,-0.24,
1691,-0.365,-0.26,
1692,-0.345,-0.255,
1693,-0.36,-0.27,
1694,-0.36,-0.285,
1695,-0.365,-0.275,
1696,-0.37,-0.27,
1697,-0.365,-0.265,
1698,-0.35,-0.275,
1699,-0.35,-0.285,
1700,-0.37,-0.275,
1701,-0.37,-0.275,
1702,-0.36,-0.265,
1703,-0.345,-0.26,
1704,-0.35,-0.245,
1705,-0.36,-0.265,
1706,-0.37,-0.275,
1707,-0.375,-0.27,
1708,-0.36,-0.27,
1709,-0.36,-0.26,
1710,-0.35,-0.265,
1711,-0.345,-0.275,
1712,-0.355,-0.285,
1713,-0.35,-0.275,
1714,-0.33,-0.255,
1715,-0.315,-0.255,
1716,-0.29,-0.25,
1717,-0.29,-0.265,
1718,-0.295,-0.27,
1719,-0.295,-0.265,
1720,-0.29,-0.245,
1721,-0.27,-0.25,
1722,-0.26,-0.25,
1723,-0.255,-0.26,
1724,-0.265,-0.25,
1725,-0.27,-0.255,
1726,-0.255,-0.25,
1727,-0.245,-0.235,
1728,-0.245,-0.245,
1729,-0.25,-0.25,
1730,-0.245,-0.255,
1731,-0.25,-0.245,
1732,-0.24,-0.24,
1733,-0.24,-0.23,
1734,-0.25,-0.245,
1735,-0.27,-0.25,
1736,-0.275,-0.27,
1737,-0.295,-0.285,
1738,-0.31,-0.285,
1739,-0.3,-0.29,
1740,-0.28,-0.3,
1741,-0.28,-0.295,
1742,-0.28,-0.29,
1743,-0.28,-0.28,
1744,-0.29,-0.235,
1745,-0.3,-0.225,
1746,-0.31,-0.22,
1747,-0.325,-0.23,
1748,-0.35,-0.25,
1749,-0.35,-0.235,
1750,-0.365,-0.24,
1751,-0.365,-0.23,
1752,-0.37,-0.25,
1753,-0.38,-0.26,
1754,-0.38,-0.28,
1755,-0.4,-0.26,
1756,-0.405,-0.255,
1757,-0.415,-0.255,
1758,-0.415,-0.265,
1759,-0.42,-0.27,
1760,-0.425,-0.28,
1761,-0.445,-0.285,
1762,-0.44,-0.275,
1763,-0.42,-0.255,
1764,-0.425,-0.265,
1765,-0.425,-0.28,
1766,-0.43,-0.27,
1767,-0.43,-0.28,
1768,-0.42,-0.255,
1769,-0.41,-0.26,
1770,-0.415,-0.26,
1771,-0.435,-0.265,
1772,-0.415,-0.275,
1773,-0.42,-0.285,
1774,-0.415,-0.275,
1775,-0.415,-0.255,
1776,-0.41,-0.255,
1777,-0.41,-0.26,
1778,-0.42,-0.265,
1779,-0.45,-0.265,
1780,-0.47,-0.26,
1781,-0.53,-0.265,
1782,-0.58,-0.28,
1783,-0.595,-0.305,
1784,-0.56,-0.3,
1785,-0.515,-0.27,
1786,-0.43,-0.22,
1787,-0.285,-0.175,
1788,-0.055,-0.125,
1789,0.27,-0.015,
1790,0.6,0.145,
1791,0.935,0.365,
1792,1.265,0.59,
1793,1.575,0.84,
1794,1.785,1.075,
1795,1.875,1.255,N
1796,1.8,1.305,
1797,1.555,1.21,
1798,1.09,0.965,
1799,0.55,0.57,
1800,0.08,0.115,
1801,-0.27,-0.295,
1802,-0.44,-0.56,
1803,-0.51,-0.675,
1804,-0.51,-0.66,
1805,-0.485,-0.585,
1806,-0.41,-0.505,
1807,-0.345,-0.395,
1808,-0.31,-0.305,
1809,-0.325,-0.255,
1810,-0.345,-0.215,
1811,-0.355,-0.19,
1812,-0.375,-0.215,
1813,-0.375,-0.23,
1814,-0.395,-0.235,
1815,-0.41,-0.23,
1816,-0.395,-0.215,
1817,-0.4,-0.215,
1818,-0.42,-0.24,
1819,-0.435,-0.245,
1820,-0.445,-0.25,
1821,-0.455,-0.25,
1822,-0.46,-0.245,
1823,-0.445,-0.225,
1824,-0.46,-0.23,
1825,-0.45,-0.245,
1826,-0.465,-0.25,
1827,-0.47,-0.255,
1828,-0.46,-0.23,
1829,-0.44,-0.22,
1830,-0.45,-0.235,
1831,-0.46,-0.235,
1832,-0.46,-0.245,
1833,-0.485,-0.255,
1834,-0.465,-0.24,
1835,-0.465,-0.235,
1836,-0.455,-0.235,
1837,-0.46,-0.225,
1838,-0.47,-0.25,
1839,-0.47,-0.245,
1840,-0.455,-0.23,
1841,-0.46,-0.215,
1842,-0.455,-0.215,
1843,-0.445,-0.22,
1844,-0.45,-0.215,
1845,-0.465,-0.22,
1846,-0.445,-0.215,
1847,-0.435,-0.205,
1848,-0.42,-0.215,
1849,-0.43,-0.2,
1850,-0.43,-0.205,
1851,-0.445,-0.205,
1852,-0.435,-0.19,
1853,-0.415,-0.18,
1854,-0.41,-0.18,
1855,-0.41,-0.185,
1856,-0.415,-0.185,
1857,-0.405,-0.19,
1858,-0.41,-0.175,
1859,-0.39,-0.165,
1860,-0.38,-0.175,
1861,-0.365,-0.185,
1862,-0.365,-0.175,
1863,-0.36,-0.165,
1864,-0.36,-0.16,
1865,-0.325,-0.14,
1866,-0.315,-0.13,
1867,-0.295,-0.145,
1868,-0.29,-0.13,
1869,-0.29,-0.12,
1870,-0.275,-0.1,
1871,-0.25,-0.075,
1872,-0.225,-0.07,
1873,-0.205,-0.075,
1874,-0.205,-0.07,
1875,-0.185,-0.05,
1876,-0.17,-0.03,
1877,-0.14,-0.015,
1878,-0.125,-0.005,
1879,-0.12,0.005,
1880,-0.1,-0.005,
1881,-0.095,0.015,
1882,-0.075,0.025,
1883,-0.04,0.05,
1884,-0.02,0.06,
1885,-0.005,0.065,
1886,-0.005,0.055,
1887,-0.005,0.06,
1888,0.02,0.08,
1889,0.045,0.105,
1890,0.07,0.1,
1891,0.08,0.105,
1892,0.075,0.115,
1893,0.085,0.125,
1894,0.105,0.15,
1895,0.12,0.165,
1896,0.13,0.155,
1897,0.125,0.155,
1898,0.115,0.145,
1899,0.115,0.14,
1900,0.125,0.145,
1901,0.125,0.17,
1902,0.135,0.175,
1903,0.115,0.16,
1904,0.095,0.155,
1905,0.08,0.145,
1906,0.07,0.145,
1907,0.065,0.14,
1908,0.045,0.125,
1909,0.015,0.11,
1910,0.0,0.09,
1911,-0.045,0.08,
1912,-0.04,0.07,
1913,-0.07,0.06,
1914,-0.08,0.05,
1915,-0.1,0.02,
1916,-0.14,-0.01,
1917,-0.16,-0.015,
1918,-0.185,-0.03,
1919,-0.185,-0.03,
1920,-0.195,-0.04,
1921,-0.21,-0.075,
1922,-0.225,-0.085,
1923,-0.255,-0.095,
1924,-0.245,-0.105,
1925,-0.26,-0.11,
1926,-0.265,-0.12,
1927,-0.275,-0.135,
1928,-0.285,-0.145,
1929,-0.305,-0.16,
1930,-0.29,-0.16,
1931,-0.295,-0.145,
1932,-0.285,-0.16,
1933,-0.305,-0.175,
1934,-0.325,-0.185,
1935,-0.325,-0.195,
1936,-0.33,-0.19,
1937,-0.31,-0.19,
1938,-0.315,-0.19,
1939,-0.31,-0.205,
1940,-0.325,-0.21,
1941,-0.325,-0.205,
1942,-0.325,-0.2,
1943,-0.32,-0.18,
1944,-0.325,-0.18,
1945,-0.325,-0.185,
1946,-0.32,-0.195,
1947,-0.32,-0.18,
1948,-0.31,-0.175,
1949,-0.3,-0.17,
1950,-0.295,-0.16,
1951,-0.315,-0.17,
1952,-0.3,-0.19,
1953,-0.31,-0.195,
1954,-0.31,-0.18,
1955,-0.3,-0.18,
1956,-0.29,-0.17,
1957,-0.29,-0.18,
1958,-0.29,-0.175,
1959,-0.305,-0.185,
1960,-0.285,-0.165,
1961,-0.28,-0.14,
1962,-0.275,-0.155,
1963,-0.275,-0.16,
1964,-0.275,-0.165,
1965,-0.28,-0.16,
1966,-0.285,-0.155,
1967,-0.27,-0.15,
1968,-0.27,-0.14,
1969,-0.27,-0.155,
1970,-0.275,-0.17,
1971,-0.28,-0.15,
1972,-0.27,-0.14,
1973,-0.27,-0.13,
1974,-0.27,-0.13,
1975,-0.27,-0.145,
1976,-0.27,-0.155,
1977,-0.28,-0.155,
1978,-0.275,-0.145,
1979,-0.265,-0.125,
1980,-0.265,-0.125,
1981,-0.27,-0.145,
1982,-0.28,-0.145,
1983,-0.285,-0.145,
1984,-0.28,-0.14,
1985,-0.285,-0.14,
1986,-0.285,-0.155,
1987,-0.28,-0.155,
1988,-0.29,-0.175,
1989,-0.3,-0.16,
1990,-0.295,-0.16,
1991,-0.28,-0.145,
1992,-0.28,-0.15,
1993,-0.275,-0.15,
1994,-0.3,-0.165,
1995,-0.31,-0.155,
1996,-0.3,-0.16,
1997,-0.295,-0.16,
1998,-0.3,-0.165,
1999,-0.3,-0.195,
2000,-0.31,-0.19,
2001,-0.32,-0.175,
2002,-0.32,-0.155,
2003,-0.31,-0.165,
2004,-0.305,-0.165,
2005,-0.32,-0.185,
2006,-0.315,-0.195,
2007,-0.34,-0.205,
2008,-0.33,-0.2,
2009,-0.32,-0.185,
2010,-0.325,-0.2,
2011,-0.33,-0.19,
2012,-0.33,-0.2,
2013,-0.34,-0.205,
2014,-0.335,-0.205,
2015,-0.34,-0.185,
2016,-0.33,-0.19,
2017,-0.34,-0.21,
2018,-0.34,-0.22,
2019,-0.365,-0.23,
2020,-0.35,-0.205,
2021,-0.355,-0.205,
2022,-0.345,-0.21,
2023,-0.355,-0.235,
2024,-0.365,-0.225,
2025,-0.36,-0.245,
2026,-0.365,-0.225,
2027,-0.36,-0.215,
2028,-0.355,-0.22,
2029,-0.355,-0.235,
2030,-0.36,-0.24,
2031,-0.375,-0.24,
2032,-0.365,-0.23,
2033,-0.37,-0.215,
2034,-0.36,-0.22,
2035,-0.355,-0.225,
2036,-0.37,-0.225,
2037,-0.375,-0.23,
2038,-0.36,-0.215,
2039,-0.36,-0.215,
2040,-0.35,-0.23,
2041,-0.35,-0.245,
2042,-0.37,-0.245,
2043,-0.375,-0.245,
2044,-0.365,-0.24,
2045,-0.36,-0.215,
2046,-0.36,-0.23,
2047,-0.36,-0.23,
2048,-0.36,-0.235,
2049,-0.365,-0.24,
2050,-0.35,-0.225,
2051,-0.325,-0.215,
2052,-0.315,-0.23,
2053,-0.305,-0.225,
2054,-0.3,-0.23,
2055,-0.305,-0.235,
2056,-0.295,-0.215,
2057,-0.285,-0.2,
2058,-0.275,-0.215,
2059,-0.285,-0.22,
2060,-0.275,-0.225,
2061,-0.275,-0.22,
2062,-0.255,-0.22,
2063,-0.24,-0.2,
2064,-0.245,-0.205,
2065,-0.24,-0.215,
2066,-0.25,-0.225,
2067,-0.245,-0.205,
2068,-0.235,-0.195,
2069,-0.235,-0.185,
2070,-0.245,-0.2,
2071,-0.255,-0.21,
2072,-0.285,-0.24,
2073,-0.31,-0.26,
2074,-0.315,-0.26,
2075,-0.31,-0.255,
2076,-0.29,-0.26,
2077,-0.29,-0.255,
2078,-0.29,-0.26,
2079,-0.305,-0.23,
2080,-0.31,-0.205,
2081,-0.32,-0.185,
2082,-0.33,-0.18,
2083,-0.35,-0.205,
2084,-0.355,-0.215,
2085,-0.37,-0.21,
2086,-0.365,-0.2,
2087,-0.37,-0.19,
2088,-0.385,-0.21,
2089,-0.395,-0.22,
2090,-0.405,-0.24,
2091,-0.41,-0.235,
2092,-0.41,-0.235,
2093,-0.4,-0.22,
2094,-0.4,-0.23,
2095,-0.41,-0.24,
2096,-0.43,-0.24,
2097,-0.44,-0.24,
2098,-0.425,-0.24,
2099,-0.43,-0.22,
2100,-0.425,-0.225,
2101,-0.415,-0.24,
2102,-0.425,-0.245,
2103,-0.42,-0.23,
2104,-0.415,-0.225,
2105,-0.4,-0.21,
2106,-0.405,-0.225,
2107,-0.41,-0.23,
2108,-0.415,-0.225,
2109,-0.415,-0.22,
2110,-0.405,-0.215,
2111,-0.4,-0.195,
2112,-0.41,-0.19,
2113,-0.42,-0.21,
2114,-0.475,-0.215,
2115,-0.53,-0.24,
